ID,Outlet,Funding,State,Community,Website,Features
"2,077.19",Center Square Maine,Nonprofit,Maine,--,https://www.thecentersquare.com/Maine/,taxpayer sensibility
57.01,Bangor Daily News,Independent,Maine,Bangor,https://www.bangordailynews.com/,
"2,015.01",Mount Desert Islander,Independent,Maine,Bar Harbor,https://www.mdislander.com/,
"2,794.01",Belfast Villager,Independent,Maine,Belfast,https://www.midcoastvillager.com/villages/belfast_villager/,
"2,348.00",Bethel Citizen,Independent,Maine,Bethel,https://www.bethelmaine.com/local-government/,
"2,794.00",Midcoast Villager,Independent,Maine,Camden,https://www.midcoastvillager.com,
"1,883.01",Times Record,Nonprofit,Maine,Central Maine,https://www.centralmaine.com/times-record/,Maine Trust for Local News
"2,015.06",Ellsworth American,Independent,Maine,Hancock County,https://www.ellsworthamerican.com/,
"2,416.00",Penobscot Bay Press,Independent,Maine,Hancock County,https://penobscotbaypress.com/,
715.00,Harpswell Anchor,Nonprofit,Maine,Harpswell,https://harpswellanchor.org/,Inst. for Nonprofit News (INN) member
"1,883.03",Morning Sentinel,Nonprofit,Maine,Kennebec,https://www.centralmaine.com/kennebec-journal/,Maine Trust for Local News
"1,883.06",Kennebec Journal,Nonprofit,Maine,Kennebec County,https://www.centralmaine.com/kennebec-journal/,Maine Trust for Local News
"1,883.07",Sun Journal,Nonprofit,Maine,Lewiston,https://www.sunjournal.com/,Maine Trust for Local News
"2,920.01",Boothbay Register,Independent,Maine,Lincoln County,https://www.boothbayregister.com/,
"2,415.00",Lincoln County News,Independent,Maine,Lincoln County,https://lcnme.com/,
"2,920.02",Wiscasset Newspaper,Independent,Maine,Lincoln County,https://www.wiscassetnewspaper.com/,
"2,920.03",Penobscot Bay Pilot,Independent,Maine,Penobscot Bay,https://www.penbaypilot.com/,
362.00,Amjambo Africa,Nonprofit,Maine,Portland,https://www.amjamboafrica.com/,"Multilingual (English, Kinyarwanda, Somali, Spanish, French, Swahili, Portuguese)"
364.00,Maine Public,Nonprofit,Maine,Portland,https://www.mainepublic.org/,
"1,883.02",Portland Press Herald,Nonprofit,Maine,Portland,https://www.pressherald.com/,Maine Trust for Local News
57.02,The County,Independent,Maine,Presque Isle,https://thecounty.me/,
"1,883.08",Rangeley Highlander,Nonprofit,Maine,Rangeley,https://www.sunjournal.com/weeklies/rangeley-highlander/,Maine Trust for Local News
"2,794.02",Rockland Villager,Independent,Maine,Rockland,https://www.midcoastvillager.com/villages/rockland_villager/,
"1,883.09",Rumford Falls Times,Nonprofit,Maine,Rumford,https://www.sunjournal.com/weeklies/rumford-falls-times/,Maine Trust for Local News
618.00,Saco Bay News,Independent,Maine,Saco Bay,https://sacobaynews.com/,
"1,883.05",Scarborough Leader,Nonprofit,Maine,Scarbourough,https://www.pressherald.com/tag/scarborough-maine/,Maine Trust for Local News
"2,277.00",Machias Valley News Observer,Independent,Maine,Washington County,https://www.machiasnews.com/,
"2,414.00",Quoddy Tides,Independent,Maine,Washington County,https://quoddytides.com/,
"1,883.04",American Journal,Nonprofit,Maine,"Westbrook, Gorham and Buxton",https://www.pressherald.com/american-journal/,Maine Trust for Local News
9.00,Maryland Matters,Nonprofit,Maryland,-,https://www.marylandmatters.org/,
"2,189.15",Public News Service - Maryland,Other,Maryland,-,https://www.publicnewsservice.org/state-maryland/MD,Public News Service
"1,320.00",Bloc By Block News,Independent,Maryland,-,https://blocbyblocknews.com/,Black voice
"2,077.20",Center Square Maryland,Nonprofit,Maryland,--,https://www.thecentersquare.com/Maryland/,taxpayer sensibility
"2,244.00",Capital News Service -- MD,College-based,Maryland,Annapolis,https://cnsmaryland.org/category/annapolis/,U. of Maryland Philip Merrill Coll. of Journalism
"1,999.00",Baltimore Beat,Nonprofit,Maryland,Baltimore,https://baltimorebeat.com/,Black voice
811.00,Baltimore Brew,Nonprofit,Maryland,Baltimore,https://www.baltimorebrew.com/,"Reporting that uncovers cronyism, mismanagement, waste and abuse"
712.00,Baltimore Witness,Nonprofit,Maryland,Baltimore,https://baltimorewitness.org/,Inst. for Nonprofit News (INN) member
"3,159.00",Jmore,Nonprofit,Maryland,Baltimore,https://jmoreliving.com/,Baltimore Jewish Living
"1,732.00",The Baltimore Banner,Nonprofit,Maryland,Baltimore,https://www.thebaltimorebanner.com/,Values statement
"2,696.00",Baltimore Watchdog,College-based,Maryland,Baltimore,https://baltimorewatchdog.com/about-the-site/,Towson University journalism students / Solutions Journalism
357.00,Afro-American (Baltimore),Independent,Maryland,Baltimore,https://afro.com/section/news/baltimore-news/,"John H. Murphy, Sr., a former enslaved man founded the AFRO in 1892"
"2,022.00",Baltimore Fishbowl,Independent,Maryland,Baltimore,https://baltimorefishbowl.com/,"local schools, real estate, money and power"
127.00,Technical.ly,Independent,Maryland,Baltimore,https://technical.ly/baltimore/,Technologists and entrepreneurs
"1,421.00",The Baltimore Times,Independent,Maryland,Baltimore,https://baltimoretimes-online.com/,Black-owned
360.00,The Bowie Sun,Independent,Maryland,Bowie,https://bowiesun.com/,
"2,426.03",Cambridge Spy,Nonprofit,Maryland,Cambridge,https://cambridgespy.org/,"robust coverage of government, the arts, and culture"
"1,024.00",Chesapeake Bay Journal,Nonprofit,Maryland,Chesapeake Bay watershed,https://www.bayjournal.com/,Environment
"2,426.01",Chestertown Spy,Nonprofit,Maryland,Chestertown,https://chestertownspy.org/about-2/,"robust coverage of government, the arts, and culture"
813.00,Maryland Reporter,Nonprofit,Maryland,Columbia,https://marylandreporter.com,
"1,006.00",Crisfield-Somerset County Times,Nonprofit,Maryland,Crisfield-Somerset,https://baytobaynews.com/somerset/,
"2,775.02",Ethiopique,Independent,Maryland,DC Metro,https://ethiopique.com/,Amharic
345.00,Dorchester Banner,Independent,Maryland,Dorchester County,https://baytobaynews.com/dorchester/,
"3,165.00",Star Democrat,Large Chain,Maryland,Easton,https://www.stardem.com/,
"1,975.00",Green Belt News Review,Other,Maryland,Green Belt,https://www.greenbeltnewsreview.com/,
"2,955.01",Hancock News,Independent,Maryland,Hancock,https://www.thehancocknews.com/about-us/,
361.00,The Southern Maryland Chronicle,Independent,Maryland,Hollywood,https://southernmarylandchronicle.com/,
"2,753.00",The Business Monthly,Independent,Maryland,Howard and Anne Arundel counties,https://bizmonthly.com/latest-news-updates/,The business of Howard and Anne Arundel counties
714.00,Streetcar Suburbs News,Nonprofit,Maryland,Hyattsville,https://streetcarsuburbs.news/,Inst. for Nonprofit News (INN) member
358.00,Bethesda Magazine & MoCo360,Independent,Maryland,Montgomery County,https://bethesdamagazine.com/tag/news/,Strengthen our community and empower individuals
925.00,Montgomery County Sentinel,Independent,Maryland,Montgomery County,https://www.thesentinel.com/communities/montgomery/,Black-owned
"3,176.00",MoCoShow,Independent,Maryland,Montgomery County,https://mocoshow.com/,
925.10,Prince George’s Sentinel,Independent,Maryland,Prince George's County,https://www.thesentinel.com/communities/prince_george/,Black-owned
927.00,The Prince George’s Post,Independent,Maryland,Prince George's County,http://www.pgpost.com/,Black-owned
"1,009.00",Salisbury Independent,Nonprofit,Maryland,Salisbury,https://baytobaynews.com/wicomico/,
814.00,MyMCMedia,Nonprofit,Maryland,Silver Spring,https://www.mymcmedia.org,
"2,426.02",Talbot Spy,Nonprofit,Maryland,Talbot,https://talbotspy.org/,"robust coverage of government, the arts, and culture"
"2,381.00",CommonWealth Beacon,Nonprofit,Massachusetts,-,https://commonwealthbeacon.org/,"policy, politics, and civic life"
"2,700.00",HorizonMass (Boston Institute for Nonprofit Journalism),Nonprofit,Massachusetts,-,https://horizonmass.news/,ANNO Member / INN Member
"2,315.02",Streetsblog - MA,Nonprofit,Massachusetts,-,https://mass.streetsblog.org/,sustainable transportation
"2,189.16",Public News Service - Massachusetts,Other,Massachusetts,-,https://www.publicnewsservice.org/state-massachusetts/MA,Public News Service
"1,951.00",Bay Windows,Independent,Massachusetts,-,https://www.baywindows.com/,LGBTQ+
"1,693.50",Massachusetts Latino News,Independent,Massachusetts,-,https://malatinonews.com/,Latino
"2,077.21",Center Square Massachusetts,Nonprofit,Massachusetts,--,https://www.thecentersquare.com/Massachusetts/,taxpayer sensibility
"1,974.00",Abington News,Other,Massachusetts,Abington,https://abingtonnews.org/abington-news/,
"1,911.02",Amherst Bulletin,Independent,Massachusetts,Amherst,https://www.amherstbulletin.com/,
"2,375.02",Sentinel,Independent,Massachusetts,Amherst,https://sentinel.turley.com,
"2,367.00",Andover News,Independent,Massachusetts,Andover,https://andovermanews.com/about/,
"1,837.05",Andover Townsman,Independent,Massachusetts,Andover,https://www.andovertownsman.com/,
"2,422.00",Your Arlington,Nonprofit,Massachusetts,Arlington,https://yourarlington.com/,ANNO Member / INN Member
"1,911.05",Athol Daily News,Independent,Massachusetts,Athol,https://www.atholdailynews.com/,
"2,375.03",Barre Gazette,Independent,Massachusetts,Barre,https://barregazette.turley.com,
354.00,The Bedford Citizen,Nonprofit,Massachusetts,Bedford,https://www.thebedfordcitizen.org/,Inst. for Nonprofit News (INN) member
"2,421.00",Belmont Voice,Nonprofit,Massachusetts,Belmont,https://belmontvoice.org/,
"2,368.00",Belmontian,Independent,Massachusetts,Belmont,http://belmontonian.com/category/news/,Belmont-specific news ... to encourage dialogue
"2,910.00",Berkshire Argus,Nonprofit,Massachusetts,Berkshires,https://www.berkshireargus.com,Alliance of Nonprofit News Outlets (ANNO) Member
"2,296.00",Berkshire Edge,Independent,Massachusetts,Berkshires,https://theberkshireedge.com/,
355.00,The Berkshire Eagle,Independent,Massachusetts,Berkshires,https://www.berkshireeagle.com/,
"2,530.00",Boston Compass,Nonprofit,Massachusetts,Boston,https://www.bostoncompassnewspaper.com/about,"local music, art, activism, identity / Alliance of Nonprofit News Outlets (ANNO) Member"
"3,186.00",Boston Institute for Nonprofit Journalism,Nonprofit,Massachusetts,Boston,https://binj.news/,Bold Independent Journalism
"2,374.00",Daily Free Press,Nonprofit,Massachusetts,Boston,https://dailyfreepress.com/category/news/,Independent Boston U students
"2,267.07",Next City: Boston,Nonprofit,Massachusetts,Boston,https://nextcity.org/Boston,Solutions Journalism
"3,109.00",The Flipside,Nonprofit,Massachusetts,Boston,https://flipsidenews.net/,Inst. for Nonprofit News (INN) member
"3,600.00",Huntington News,College-based,Massachusetts,Boston,https://huntnewsnu.com/,Northeastern U
"2,004.00",The Emancipator,Other,Massachusetts,Boston,https://www.bostonglobe.com/opinion/the-emancipator/,racial justice and equity.
"1,914.00",Bay State Banner,Independent,Massachusetts,Boston,https://www.baystatebanner.com/,Black-owned
347.01,Boston Haitian,Independent,Massachusetts,Boston,https://www.dotnews.com/,"Haitian, Immigrant communities"
347.02,Boston Irish,Independent,Massachusetts,Boston,https://www.dotnews.com/,Irish
"2,793.00",Boston Korea,Independent,Massachusetts,Boston,https://www.bostonkorea.com,Korean
356.00,The Boston Globe,Independent,Massachusetts,Boston,https://www.bostonglobe.com/,
"1,947.00",Universal Hub,Independent,Massachusetts,Boston,https://www.universalhub.com/,
347.00,Dorchester Reporter,Independent,Massachusetts,"Boston (Dorchester, Matapan)",https://www.dotnews.com/,
349.00,MasTV/El Planeta LLC,Independent,Massachusetts,Boston (Greater),https://elplaneta.com/,Spanish
"2,000.00",The Scope,Nonprofit,Massachusetts,Boston Area,https://thescopeboston.org/,"Justice, hope and resilience"
"2,012.01",Bourne Enterprise,Independent,Massachusetts,Bourne,https://www.capenews.net/bourne/,
"2,215.00",Brookline News,Nonprofit,Massachusetts,Brookline,https://brookline.news/news/,
"2,333.00",Burlington Buzz,Independent,Massachusetts,Burlington,https://www.burlington.buzz/,
"1,950.00",Cambridge Day,Nonprofit,Massachusetts,Cambridge,https://www.cambridgeday.com/,
"2,173.00",Spare Change News,Nonprofit,Massachusetts,Cambridge,https://sparechangenews.net/,Street Paper
"3,602.00",Harvard Crimson,College-based,Massachusetts,Cambridge,https://www.thecrimson.com/,Harvard
"1,967.00",Carlisle Mosquito,Nonprofit,Massachusetts,Carlisle,https://carlislemosquito.org/about-us/,
"2,011.00",Cape Cod Chronicle,Independent,Massachusetts,"Chatham, Harwich, Orleans",https://capecodchronicle.com/,
"2,259.01",Chelsea Record,Independent,Massachusetts,Chelsea,https://chelsearecord.com/,
"2,375.04",Chicopee Register,Independent,Massachusetts,Chicopee,https://chicopeeregister.turley.com,
"2,307.33",The Clinton Item,Independent,Massachusetts,Clinton,https://clintonitem.com/,
"2,029.00",Concord Bridge,Nonprofit,Massachusetts,Concord,https://theconcordbridge.org/,
711.00,The Shoestring,Nonprofit,Massachusetts,Easthampton,https://theshoestring.org/,ANNO Member / INN Member
"1,912.00",The Local News,Nonprofit,Massachusetts,Essex County,https://thelocalnews.news/,Alliance of Nonprofit News Outlets (ANNO) Member
"2,012.00",Falmouth Enterprise,Independent,Massachusetts,"Falmouth, Mashpee, Sandwich, Bourne",https://www.capenews.net/,
"2,710.00",The Frame,Nonprofit,Massachusetts,Framingham,https://www.theframe.news/,Alliance of Nonprofit News Outlets (ANNO) Member
"1,968.00",Franklin Matters,Nonprofit,Massachusetts,Franklin,https://www.franklinmatters.org/,
"1,837.04",Gloucester Times,Independent,Massachusetts,Gloucester,https://www.gloucestertimes.com/,
"1,911.01",Greenfield Reporter,Independent,Massachusetts,Greenfield,https://www.recorder.com/Reader-Services/About-Us,
"2,375.05",Journal Register,Independent,Massachusetts,Hampden County,https://journalregister.turley.com,
"2,224.00",Wavelengths / WHAV,Nonprofit,Massachusetts,Haverhill,https://whav.net/,
"1,837.08",Haverhill Gazette,Independent,Massachusetts,Haverhill,https://www.hgazette.com/site/about-us.html,
"1,837.02",The Eagle-Tribune,Independent,Massachusetts,Haverhill,https://www.eagletribune.com/,
"2,792.00",Anchor,Independent,Massachusetts,Hingham,https://www.hinghamanchor.com,
"2,307.37",The Landmark,Independent,Massachusetts,Holden,https://www.thelandmark.com/,
"2,934.00",Holliston Reporter,Independent,Massachusetts,Holliston,https://hollistonreporter.com/,
"2,568.00",Hopkinton Independent,Independent,Massachusetts,Hopkinton,https://hopkintonindependent.com,
"2,307.34",Leominster Champion,Independent,Massachusetts,Leominster,https://www.leominsterchamp.com/,
"1,858.00",Lexington Observer,Nonprofit,Massachusetts,Lexington,https://lexobserver.org/,
"1,913.00",Daily Item,Independent,Massachusetts,Lynn,https://www.itemlive.com/location/lynn/,
708.00,Marblehead Current,Nonprofit,Massachusetts,Marblehead,https://marbleheadcurrent.org/,Inst. for Nonprofit News (INN) member
"2,013.00",Vineyard Gazette,Independent,Massachusetts,Martha's Vineyard,https://vineyardgazette.com/news,
"2,948.00",Gotta Know Medford,Independent,Massachusetts,Medford,https://www.gottaknowmedford.com,Women-Owned
"2,307.36",Millbury-Sutton Chronicle,Independent,Massachusetts,Millbury,https://www.millburysutton.com/,
"2,366.00",Montague Reporter,Nonprofit,Massachusetts,Montague,https://montaguereporter.org/,Print only / Alliance of Nonprofit News Outlets (ANNO) Member
"2,014.00",Inquirer and Mirror,Independent,Massachusetts,Nantucket,https://www.ack.net/news/,
710.00,The New Bedford Light,Nonprofit,Massachusetts,New Bedford,https://newbedfordlight.org/,Inst. for Nonprofit News (INN) member
351.00,New Bedford Guide,Independent,Massachusetts,New Bedford,https://www.newbedfordguide.com/,
"1,837.06",The Daily News,Independent,Massachusetts,Newburyport,https://www.newburyportnews.com/,
"2,305.00",Fig CIty News,Nonprofit,Massachusetts,Newton,https://figcitynews.com/about/,
"1,949.00",Newton Beacon,Nonprofit,Massachusetts,Newton,https://www.newtonbeacon.org/,
"1,911.03",Hampshire Gazette,Independent,Massachusetts,Northhampton,https://www.gazettenet.com/,
"2,006.00",Provincetown Independent,Other,Massachusetts,Outer Cape Cod,https://provincetownindependent.org/,
"1,911.08",Valley Advocate,Independent,Massachusetts,Pioneer Valley,https://valleyadvocate.com/,
"2,282.00",Plymouth Independent,Nonprofit,Massachusetts,Plymouth,https://www.theplymouthindependent.org/,
"1,837.03",Salem News,Independent,Massachusetts,Salem,https://www.salemnews.com/news/local_news/,
"1,970.00",Shrewsbury Post,Nonprofit,Massachusetts,Shrewsbury,https://shrewsbury.comunicas.org/,
"2,475.00",Somerville Times,Independent,Massachusetts,Somerville,https://www.thesomervilletimes.com,
"2,375.06",Town Reminder,Independent,Massachusetts,South Hadley,https://townreminder.turley.com,
"2,273.00",Spencer Journal,Nonprofit,Massachusetts,Spencer,https://spencerjournal.com/,
"2,375.07",Country Journal,Independent,Massachusetts,Springfied Area,https://countryjournal.turley.com,
